term_str,vector,x,y,n,pos_group,log(freq)
is,"[-2.61532832e-02 -1.03203654e-01 -1.38335151e-03  1.48951292e-01
  1.75211117e-01 -4.21293788e-02  1.57475337e-01 -2.75416356e-02
  2.95786951e-02  2.46596541e-02 -3.59304622e-02 -6.36056793e-05
  3.00616841e-03 -1.70793965e-01  6.81323484e-02  1.35345653e-01
  1.04823947e-01  4.58074063e-02 -7.66979307e-02  1.87495962e-01
  1.62298530e-02 -2.36791354e-02 -5.85621968e-02 -1.89761788e-01
 -1.65618896e-01  1.02655761e-01  5.08292839e-02 -2.63685752e-02
 -1.45794347e-01 -1.24094437e-03  9.24374685e-02  5.97789744e-03
 -3.25250588e-02  2.66342778e-02 -7.55854324e-02  1.67769760e-01
  8.70021284e-02 -1.39480978e-01  1.32072479e-01 -1.02472402e-01
 -1.52639374e-01  1.46304563e-01 -6.06785864e-02 -6.79084510e-02
  1.90756112e-01  1.09569803e-02  2.23248731e-02 -7.30550438e-02
  8.52720588e-02  5.84407784e-02  1.06571957e-01  5.32358931e-03
 -2.09263805e-02  6.65901229e-02 -1.37563035e-01 -5.38921691e-02
  1.41157746e-01 -1.61488071e-01  3.88084985e-02  8.49431008e-02
  4.27030995e-02  1.09694563e-01  1.71194114e-02  2.21442040e-02
  1.38884604e-01 -1.47277070e-02  2.70426739e-02  1.19800270e-01
  2.19236128e-02 -8.01170394e-02  6.23387173e-02 -4.66828384e-02
 -1.96691573e-01 -1.46973372e-01  2.80012842e-02  4.82172444e-02
  4.30704392e-02 -6.78285956e-02 -2.44874004e-02  1.79541901e-01
 -3.05449255e-02 -1.11369528e-02  1.50608107e-01  1.90892890e-01
 -1.24864746e-02  8.33546966e-02  1.70721695e-01 -2.63660282e-01
 -8.60106871e-02  1.18367724e-01  8.92902017e-02 -9.70344990e-02
 -3.79941217e-03 -1.11698441e-01  4.74807713e-03  1.37519687e-01
 -1.70342013e-01 -1.67846888e-01  4.38072123e-02 -1.03112021e-02
 -2.57784784e-01  6.54331073e-02  9.55434293e-02  2.00599674e-02
  1.34890769e-02  1.01227857e-01  4.68721278e-02  8.92130360e-02
  7.49772564e-02 -1.32697344e-01  7.94266090e-02 -9.17847380e-02
  2.44287401e-02  1.42992428e-02 -5.54016419e-02  8.41079801e-02
  6.82181418e-02  6.07190579e-02 -1.95350088e-02  3.70485298e-02
 -2.07045898e-02 -1.26235768e-01 -9.33452696e-02 -5.85128963e-02
 -3.93185467e-02 -6.11338466e-02  9.51014683e-02 -2.94647366e-02
  7.71516114e-02 -7.78408349e-02  3.89053300e-02 -4.05745767e-02
 -2.40991376e-02 -1.16148956e-01 -8.73416476e-03 -7.18742162e-02
  7.87619501e-02  1.76945359e-01  1.09821156e-01 -3.09421998e-02
 -3.50136906e-02 -4.04821150e-02  8.36856887e-02  4.22026552e-02
 -2.40800738e-01 -1.03648879e-01 -1.36851326e-01  4.32525165e-02
  9.04909894e-02  1.35614723e-01 -7.64559358e-02 -1.23903401e-01
 -2.90196966e-02  1.28999770e-01 -2.12686494e-01  9.61560085e-02
  1.02846593e-01 -5.37796207e-02 -1.93324178e-01 -7.73957893e-02
  6.68482855e-02  7.29733631e-02  1.71858184e-02 -1.66743230e-02
  1.00077547e-01  5.16223013e-02 -2.46422794e-02  1.78750038e-01
  1.45502955e-01  1.84434857e-02 -6.99866787e-02 -5.43808518e-03
  1.50694400e-02  7.80422101e-03 -1.96768031e-01 -4.18137796e-02
 -6.93611503e-02 -7.13122450e-03  1.75126866e-01  3.66298109e-02
 -1.05463658e-02 -4.49141786e-02  2.09201537e-02 -3.80581617e-02
  1.15397990e-01  7.83211663e-02 -2.25213602e-01 -1.04737617e-01
 -7.58322105e-02  2.35100160e-03  1.59516990e-01  2.18233746e-02
  2.01270487e-02 -4.32086438e-02  8.57244059e-02 -1.46533579e-01
 -2.85251476e-02 -1.56352431e-01 -1.22991644e-01 -4.83000800e-02
 -1.37904361e-01 -3.56172286e-02  1.03262709e-02 -8.03470016e-02
 -2.11614948e-02 -2.01441534e-02 -1.77844152e-01 -1.25197262e-01
 -1.05348699e-01  7.37789795e-02 -3.16160396e-02  1.01993337e-01
  2.42706165e-02  1.14068478e-01  6.66875616e-02 -2.45361961e-02
  1.70376197e-01  1.05605312e-01 -1.44807354e-01 -6.76087895e-03
  1.41518638e-02  9.98734385e-02  1.15363874e-01 -1.03069961e-01
  8.79690722e-02 -1.56399891e-01  2.20527258e-02  3.96323670e-03
 -6.12149574e-02  7.17040151e-03 -1.45623505e-01 -2.38854084e-02
 -9.77298524e-03 -6.56916574e-02 -1.34468496e-01  1.21597156e-01
 -2.73709297e-02  1.08296592e-02  9.49851424e-02 -2.05952860e-02
 -1.23987429e-01 -5.44545837e-02 -7.08103925e-02  3.60734276e-02
 -1.11466430e-01  2.73214467e-02  5.10830171e-02  3.66262384e-02
 -6.93963319e-02 -8.49913210e-02 -1.33473143e-01  8.30742344e-02
 -1.55025616e-01 -1.55255422e-01 -2.46819213e-01  4.62033367e-03]",15.639917,12.076359,5242,VB,8.564458383883352
are,"[-0.02751038 -0.10257509 -0.00846608  0.13918835  0.1777264  -0.038621
  0.15711246 -0.02740394  0.02772462  0.03004273 -0.0339001   0.00169256
  0.00320261 -0.1648787   0.07326956  0.13964461  0.10231328  0.04502041
 -0.07132908  0.19070694  0.01440387 -0.02121915 -0.06016122 -0.19020493
 -0.165789    0.0968585   0.04461432 -0.03112432 -0.13980311 -0.00089104
  0.09325538  0.00389111 -0.03056096  0.0304886  -0.07267541  0.17272234
  0.08720726 -0.13753518  0.1329211  -0.09549231 -0.14482494  0.14517814
 -0.04921754 -0.07037501  0.18933132  0.01856289  0.0195616  -0.07750963
  0.08739951  0.0514009   0.10933598  0.00625786 -0.02077493  0.06097284
 -0.13225752 -0.04914732  0.13839354 -0.16110083  0.04483491  0.08015372
  0.04834495  0.10446828  0.01569     0.03048444  0.14324388 -0.01870969
  0.03491926  0.12097678  0.01829676 -0.0788051   0.06121876 -0.04605747
 -0.19634607 -0.14039664  0.02695639  0.04540363  0.03675205 -0.06853352
 -0.01857508  0.18572898 -0.0286215  -0.01428163  0.14008759  0.19475567
 -0.00651521  0.08282514  0.17276867 -0.26010343 -0.08140194  0.1174845
  0.08751529 -0.09363727 -0.00792228 -0.11181226  0.00549941  0.13520904
 -0.1716183  -0.16915424  0.03589351 -0.00716317 -0.24874954  0.06710736
  0.0949173   0.01283784  0.01480714  0.10524733  0.05287489  0.08529237
  0.07817035 -0.13022052  0.07908053 -0.08276667  0.02384471  0.00395026
 -0.05091665  0.08101926  0.06316634  0.06044573 -0.02065206  0.03788354
 -0.0243853  -0.12006313 -0.10116878 -0.05397131 -0.0465081  -0.06199421
  0.09861264 -0.03138418  0.08142845 -0.08111933  0.03764648 -0.03393989
 -0.02616712 -0.11599389 -0.01013221 -0.07346058  0.07776789  0.17090729
  0.11159793 -0.03665654 -0.03281572 -0.04334506  0.08624693  0.0382003
 -0.2395893  -0.10655151 -0.14513834  0.04006189  0.0896085   0.13483606
 -0.07941055 -0.11742378 -0.02899582  0.13228086 -0.21739618  0.092016
  0.09556644 -0.05808215 -0.19701003 -0.08019023  0.07301822  0.07702313
  0.02525562 -0.01800794  0.10004385  0.04544239 -0.02508644  0.18693663
  0.14171392  0.01713905 -0.06693722  0.00257776  0.0075148   0.00409524
 -0.19551301 -0.03505751 -0.06623153 -0.00858821  0.17318627  0.03667222
 -0.00998191 -0.04650623  0.0201922  -0.03659853  0.1134407   0.07193419
 -0.22808026 -0.09666693 -0.07388386  0.00054468  0.15994042  0.02391568
  0.02161159 -0.03901627  0.08740853 -0.1427115  -0.0236525  -0.15673804
 -0.12039863 -0.05495212 -0.14205758 -0.04683373  0.01476579 -0.08027151
 -0.02081141 -0.02792395 -0.17309575 -0.1272487  -0.10281527  0.07094741
 -0.02392969  0.10737678  0.01402555  0.1209258   0.0622711  -0.01809021
  0.16824801  0.10578061 -0.13906631 -0.00090068  0.01897394  0.10739874
  0.11706215 -0.10312443  0.07960734 -0.15970165  0.01797529 -0.00239959
 -0.06385686  0.00238707 -0.14224389 -0.02378649 -0.00842111 -0.0656604
 -0.12954716  0.12112823 -0.02258815  0.00629097  0.09634092 -0.02495708
 -0.11584593 -0.05599982 -0.07103606  0.03441145 -0.11539811  0.02688679
  0.04811549  0.03428834 -0.07140312 -0.08567797 -0.12890851  0.09000731
 -0.15678623 -0.15536092 -0.24757479  0.0067401 ]",12.794743,5.7744584,1535,VB,7.336285660021297
production,"[-0.02801213 -0.10642153 -0.00447588  0.13815562  0.17000927 -0.035732
  0.14408033 -0.02883585  0.02693076  0.026019   -0.03202462  0.00215862
  0.00158619 -0.17094035  0.06637003  0.12884365  0.10117508  0.04725422
 -0.06664807  0.18041699  0.01020751 -0.02965299 -0.05845894 -0.18067268
 -0.1615245   0.10250656  0.05036806 -0.03006504 -0.1341927  -0.00294138
  0.08985367  0.00439907 -0.03742589  0.02757914 -0.07191419  0.16848776
  0.08202185 -0.13212045  0.12929542 -0.10104756 -0.1416655   0.1474925
 -0.06392685 -0.06285264  0.19143865  0.00628821  0.01799828 -0.07712431
  0.08303578  0.0505547   0.11137664 -0.00050492 -0.01730245  0.06550422
 -0.1339737  -0.04784597  0.13141759 -0.15999094  0.03671025  0.08378204
  0.04651215  0.11191113  0.01658797  0.03077032  0.13202037 -0.0166054
  0.02477616  0.11639165  0.02372803 -0.08114861  0.0610404  -0.05666626
 -0.18872912 -0.14273511  0.02582613  0.05056974  0.03404325 -0.06427193
 -0.01943974  0.18497    -0.03638461 -0.01237215  0.14788927  0.18767376
 -0.01093103  0.07877275  0.16676082 -0.2588561  -0.0751797   0.11191545
  0.08457612 -0.09235814 -0.00712511 -0.10714846  0.00645953  0.13472648
 -0.16520959 -0.16083725  0.04445275 -0.00931631 -0.24899767  0.06174554
  0.08970266  0.01580679  0.01608847  0.10413041  0.04726074  0.07791479
  0.07260252 -0.12813176  0.08231084 -0.09020124  0.02738423  0.01053038
 -0.054536    0.07619129  0.06670687  0.05319623 -0.01382815  0.03904399
 -0.02154391 -0.11806613 -0.09579516 -0.04918451 -0.04510897 -0.06312587
  0.08996164 -0.03621247  0.07927138 -0.08198985  0.03995493 -0.03866386
 -0.02106715 -0.10701248 -0.01332742 -0.07432279  0.07196078  0.1699026
  0.10499489 -0.03622027 -0.04401192 -0.03418942  0.08070304  0.03701669
 -0.2341379  -0.10725185 -0.13714984  0.03507869  0.08736473  0.1297577
 -0.07484756 -0.11798399 -0.03250331  0.1268963  -0.20837538  0.08705483
  0.09315044 -0.05726067 -0.18823133 -0.07201147  0.06854577  0.07311029
  0.0237764  -0.01517577  0.10032545  0.04967099 -0.03086469  0.18206254
  0.14070886  0.00970448 -0.06834649  0.00253531  0.01349898  0.00270364
 -0.18913853 -0.03907895 -0.06798161 -0.00456001  0.163793    0.03966688
 -0.00417524 -0.04380557  0.02131398 -0.03308418  0.11593641  0.07643209
 -0.21678661 -0.09206121 -0.07237769  0.00512035  0.1615528   0.02573691
  0.01489757 -0.03948623  0.08350702 -0.14385787 -0.03106808 -0.15371218
 -0.11271587 -0.04578201 -0.13199773 -0.03957356  0.01500525 -0.07760929
 -0.02068056 -0.02544678 -0.17413513 -0.13031709 -0.09856291  0.07180538
 -0.0290047   0.09738373  0.01747043  0.11221599  0.06157877 -0.01838612
  0.16366586  0.10348275 -0.13764298 -0.00425496  0.01655469  0.0933435
  0.11052786 -0.09804757  0.07985555 -0.15045133  0.01225471  0.00333936
 -0.04769876  0.00476333 -0.14099962 -0.01825553 -0.00266935 -0.0661602
 -0.13311394  0.11887338 -0.02007718  0.00753478  0.09068193 -0.01708209
 -0.11426236 -0.0581907  -0.06999353  0.03281254 -0.11547895  0.0259756
  0.04936177  0.04075733 -0.06124902 -0.07991956 -0.13238569  0.08785655
 -0.14590167 -0.14401199 -0.24120094  0.00929679]",-3.7982206,-11.192006,1288,NN,7.160845906664299
play,"[-0.0262085  -0.10552448 -0.00258414  0.14282991  0.17547902 -0.0389839
  0.14770229 -0.0273349   0.03679896  0.02392098 -0.03502369 -0.00403154
  0.00036643 -0.16949938  0.06358136  0.13559046  0.10066061  0.04220973
 -0.06881507  0.19143371  0.01853661 -0.02722322 -0.05692571 -0.18798734
 -0.16860189  0.10427197  0.05060123 -0.02633058 -0.14088537 -0.00216733
  0.09462193  0.00338398 -0.04029833  0.03227516 -0.0700706   0.168733
  0.08509871 -0.1331744   0.13417739 -0.09933181 -0.15065807  0.14620829
 -0.05789614 -0.06641906  0.193787    0.00881447  0.02800993 -0.07521633
  0.07943383  0.0518214   0.10571349  0.00192068 -0.02081332  0.0700855
 -0.1335985  -0.0536503   0.13730988 -0.15601072  0.03555001  0.07830822
  0.04326691  0.10578292  0.02071253  0.02517983  0.138558   -0.01188648
  0.02494689  0.12010123  0.02009709 -0.07663099  0.06250659 -0.05538895
 -0.19279504 -0.14101116  0.0271801   0.04624494  0.03757066 -0.06864967
 -0.02165256  0.18176657 -0.03273967 -0.01372171  0.14642096  0.18753263
 -0.01033005  0.07845377  0.16818972 -0.2597668  -0.08155813  0.11463304
  0.09028467 -0.09669355 -0.00916467 -0.11322605  0.00707408  0.1324357
 -0.16812305 -0.16530222  0.04300224 -0.00950268 -0.25474072  0.06350078
  0.08780967  0.01863412  0.0136796   0.10575659  0.04228474  0.07853051
  0.0717584  -0.13144492  0.07301908 -0.08954743  0.02435623  0.00776965
 -0.05180907  0.08078256  0.06903551  0.05569253 -0.01721718  0.03267409
 -0.0216238  -0.12051021 -0.09633623 -0.05286781 -0.04122914 -0.06158663
  0.09834033 -0.02926546  0.0787091  -0.07604075  0.03664186 -0.03809802
 -0.02632121 -0.11395025 -0.01539929 -0.06748011  0.07330976  0.17017618
  0.10221681 -0.03189995 -0.03870533 -0.03787209  0.08525439  0.03876051
 -0.23642334 -0.10278819 -0.13824056  0.0436631   0.09114297  0.12780045
 -0.076071   -0.12065738 -0.02969049  0.1268941  -0.211783    0.08961132
  0.09982908 -0.05809208 -0.19359855 -0.07490554  0.06844659  0.06967147
  0.02337821 -0.0112139   0.10149243  0.05141793 -0.0307002   0.18372308
  0.13908003  0.01667133 -0.06603641  0.0012711   0.01487451  0.00659829
 -0.19516851 -0.0385466  -0.06718139 -0.00402036  0.16921149  0.04091103
 -0.00179142 -0.04198115  0.02224623 -0.02992658  0.11302302  0.08225115
 -0.21829797 -0.10032782 -0.07815239  0.00421301  0.1603626   0.02212528
  0.01729768 -0.03539682  0.09078677 -0.1447254  -0.03143224 -0.15567765
 -0.11819285 -0.05136916 -0.13466905 -0.04011292  0.01681017 -0.0753231
 -0.0248407  -0.02700697 -0.17126554 -0.12816463 -0.09755408  0.06758268
 -0.02681326  0.10176468  0.01985214  0.11179087  0.06072173 -0.0172542
  0.16704541  0.0976228  -0.14101021 -0.00429714  0.01771679  0.10243432
  0.10901055 -0.09367839  0.0840973  -0.14861424  0.02105332  0.00035087
 -0.05910797  0.00854899 -0.13928387 -0.0178368  -0.00304444 -0.06380702
 -0.12552693  0.11514021 -0.02872376  0.00615455  0.09217755 -0.01630779
 -0.11966061 -0.05741519 -0.066273    0.0286381  -0.11045638  0.02216183
  0.05123618  0.03992353 -0.06411839 -0.08100027 -0.12904228  0.07991691
 -0.14859019 -0.15041131 -0.23661266  0.00605273]",4.6906767,-1.5195541,1164,NN,7.059617628291383
be,"[-2.80084740e-02 -1.02427363e-01 -4.36140504e-03  1.43290341e-01
  1.79411128e-01 -3.58948708e-02  1.52106524e-01 -2.92038433e-02
  3.85369398e-02  2.95363460e-02 -3.69982310e-02  2.33033509e-03
  4.48499573e-03 -1.72987372e-01  6.64139166e-02  1.35548279e-01
  9.97473225e-02  4.40117642e-02 -7.54267797e-02  1.93550885e-01
  1.22503657e-02 -3.02329808e-02 -6.10718802e-02 -1.90917924e-01
 -1.69594601e-01  1.05408244e-01  5.06142117e-02 -2.86342278e-02
 -1.46647140e-01 -1.85665718e-04  9.51903239e-02  4.76017967e-03
 -4.02548574e-02  2.80313790e-02 -6.99727833e-02  1.69422820e-01
  8.02538991e-02 -1.39612466e-01  1.32276475e-01 -9.88457501e-02
 -1.54714003e-01  1.46875247e-01 -6.60929829e-02 -6.94285110e-02
  1.94526345e-01  1.01824021e-02  2.62433626e-02 -7.15356246e-02
  8.28300565e-02  6.01260811e-02  1.10275283e-01  8.12514033e-03
 -1.77675467e-02  6.26528263e-02 -1.42937571e-01 -4.79645878e-02
  1.41895965e-01 -1.54277474e-01  4.04247381e-02  8.64068121e-02
  3.89215164e-02  1.12724334e-01  1.69435050e-02  2.71020122e-02
  1.41049951e-01 -1.15879420e-02  3.07859220e-02  1.20082363e-01
  2.28931289e-02 -7.87033662e-02  5.80048189e-02 -5.15679233e-02
 -1.90624624e-01 -1.47442639e-01  2.84899306e-02  4.37933505e-02
  4.29615639e-02 -6.48384765e-02 -2.23843213e-02  1.84929505e-01
 -2.95849573e-02 -1.61139425e-02  1.48405477e-01  1.93273500e-01
 -1.25587760e-02  7.96564221e-02  1.72776192e-01 -2.63420999e-01
 -8.57847929e-02  1.15594395e-01  9.38693359e-02 -9.93440077e-02
 -8.13501142e-03 -1.15241356e-01  4.36732284e-04  1.31250054e-01
 -1.69010445e-01 -1.70925692e-01  4.31947708e-02 -1.78300962e-02
 -2.59645611e-01  6.17639199e-02  9.11458582e-02  2.24519484e-02
  1.40242996e-02  1.05089039e-01  4.41480167e-02  8.08093324e-02
  7.71769211e-02 -1.30770341e-01  7.97686204e-02 -9.03616920e-02
  2.66348608e-02  1.13378866e-02 -5.97983859e-02  8.01398158e-02
  6.13361597e-02  5.44991456e-02 -1.72183905e-02  4.04480696e-02
 -2.48393919e-02 -1.26167253e-01 -8.87839049e-02 -5.57777248e-02
 -4.36105058e-02 -5.76625019e-02  9.74436030e-02 -3.42145413e-02
  8.16752687e-02 -7.79324174e-02  3.35416496e-02 -3.76767218e-02
 -2.42362022e-02 -1.10883683e-01 -1.28246844e-02 -7.43064508e-02
  7.69727454e-02  1.76433444e-01  1.07561335e-01 -3.47505771e-02
 -4.12007831e-02 -3.45831327e-02  9.06084105e-02  4.51383889e-02
 -2.43035421e-01 -1.02980003e-01 -1.39172107e-01  4.84691299e-02
  9.20431167e-02  1.36678070e-01 -7.71608949e-02 -1.16508551e-01
 -3.31557766e-02  1.30724892e-01 -2.14008451e-01  8.99834335e-02
  9.91620645e-02 -5.37655242e-02 -1.97132945e-01 -8.26493278e-02
  7.31457323e-02  7.11348653e-02  1.67465825e-02 -1.84461027e-02
  1.03126653e-01  5.14914654e-02 -2.74252240e-02  1.83456331e-01
  1.38887554e-01  1.81176066e-02 -6.68863133e-02 -3.73556465e-03
  1.05884438e-02  4.20289859e-03 -1.99892804e-01 -3.88533585e-02
 -7.05767199e-02 -8.14248342e-03  1.78313792e-01  3.37600820e-02
 -4.62361844e-03 -4.40852530e-02  2.05379277e-02 -2.95896176e-02
  1.20313570e-01  7.78555572e-02 -2.27483258e-01 -1.03715979e-01
 -8.06211457e-02  2.05494370e-03  1.57413453e-01  1.77062359e-02
  2.19095964e-02 -3.87409888e-02  9.15111154e-02 -1.47805735e-01
 -3.37474085e-02 -1.54873103e-01 -1.19076706e-01 -4.43222150e-02
 -1.36234045e-01 -3.49178836e-02  1.07303243e-02 -7.70370141e-02
 -2.74843778e-02 -1.88786071e-02 -1.81122154e-01 -1.25226840e-01
 -1.01373062e-01  7.07211494e-02 -3.30654606e-02  9.89676416e-02
  1.76597703e-02  1.11319527e-01  6.25096858e-02 -2.21763235e-02
  1.69562086e-01  1.06087938e-01 -1.43792525e-01 -4.65799496e-03
  1.27824713e-02  9.73673239e-02  1.18302792e-01 -1.02677710e-01
  8.08147192e-02 -1.52614817e-01  2.02578977e-02  6.95248076e-04
 -5.80923557e-02  3.33202467e-03 -1.46087825e-01 -2.27433592e-02
 -9.00510233e-03 -6.54174462e-02 -1.28642812e-01  1.25426829e-01
 -3.07278540e-02  5.68818906e-03  9.72698703e-02 -1.95616297e-02
 -1.23617157e-01 -5.34151010e-02 -6.62276968e-02  3.28762345e-02
 -1.20172299e-01  2.66292281e-02  5.40702194e-02  3.97245586e-02
 -6.47086054e-02 -8.50144625e-02 -1.33833364e-01  8.50814804e-02
 -1.49057686e-01 -1.57865226e-01 -2.46241525e-01  9.26399510e-03]",16.69077,9.838229,961,VB,6.8679744089702925
stage,"[-0.03082097 -0.09941039 -0.00481149  0.14716408  0.17286243 -0.03542969
  0.155352   -0.03128837  0.02515059  0.02809857 -0.0366016  -0.00318013
  0.0119677  -0.17091456  0.06967175  0.1380283   0.10806228  0.05121898
 -0.06698477  0.19344842  0.00475702 -0.01953298 -0.06253641 -0.1911902
 -0.1702439   0.09758281  0.04422995 -0.03932092 -0.14113462  0.00137274
  0.09327877  0.01036396 -0.04057819  0.02984618 -0.06624394  0.17549284
  0.08340303 -0.13393435  0.12913175 -0.10111141 -0.1447328   0.14568655
 -0.05123902 -0.06314434  0.19621722  0.01983873  0.01014769 -0.07977351
  0.0802703   0.05148235  0.11063629  0.00485931 -0.01809399  0.06154802
 -0.1308284  -0.0498101   0.1285093  -0.15416136  0.04120465  0.07879631
  0.04439627  0.10617895  0.02065133  0.03070825  0.13980213 -0.02301867
  0.02829718  0.11169461  0.02425428 -0.08124864  0.0564057  -0.04760506
 -0.19735481 -0.13853963  0.0271514   0.0504324   0.04249041 -0.0680081
 -0.02122273  0.18925554 -0.03344274 -0.00571769  0.14586368  0.19289915
 -0.00388738  0.08333842  0.17169903 -0.2523567  -0.08191035  0.11567351
  0.08362979 -0.09360445 -0.01002558 -0.10653292  0.00808497  0.141049
 -0.16724937 -0.15899229  0.03919188 -0.00645546 -0.24905439  0.05528191
  0.09847017  0.01731688  0.01508694  0.10102163  0.05380679  0.09178983
  0.07105469 -0.12954663  0.08584066 -0.08126362  0.02764659  0.00642388
 -0.05948947  0.07800085  0.06628755  0.05568064 -0.02183047  0.04387771
 -0.01707745 -0.11459386 -0.09929011 -0.05506719 -0.04019863 -0.06716044
  0.09645184 -0.02965251  0.08590595 -0.08286741  0.03933629 -0.04144398
 -0.02914407 -0.11680385 -0.00669399 -0.0686242   0.08396985  0.16737999
  0.10826229 -0.0356671  -0.03490443 -0.03609343  0.08762507  0.03920906
 -0.24091583 -0.10731098 -0.137689    0.03731829  0.09051374  0.13008001
 -0.08235351 -0.1209093  -0.02687724  0.12378342 -0.21224155  0.08914031
  0.10223434 -0.05557251 -0.19149111 -0.07188965  0.07888452  0.07576595
  0.02853436 -0.01297012  0.101362    0.05134797 -0.0327373   0.18015091
  0.14426665  0.01747043 -0.06610813  0.00618362  0.01225188 -0.00153549
 -0.19789882 -0.04006553 -0.06111885 -0.00249919  0.16641562  0.04464711
 -0.01382018 -0.04978102  0.02123554 -0.0353121   0.11140712  0.07819383
 -0.22436064 -0.10256208 -0.0787309   0.00701169  0.15606672  0.0171485
  0.02234217 -0.03854461  0.07809403 -0.14914535 -0.02041101 -0.15423152
 -0.11654375 -0.04903637 -0.13967739 -0.04176426  0.01600266 -0.08037374
 -0.0168925  -0.02944837 -0.1665545  -0.12496381 -0.10320678  0.06625125
 -0.0245437   0.10410745  0.01817538  0.11629755  0.07065356 -0.02298017
  0.16863371  0.10710728 -0.13790002  0.00074026  0.01940008  0.10369175
  0.11230983 -0.09271895  0.08070177 -0.15869251  0.01204941 -0.00093372
 -0.05863778  0.00838463 -0.14646591 -0.02633886 -0.00480569 -0.06102295
 -0.1325716   0.12112828 -0.02273955  0.01168438  0.09620359 -0.01782661
 -0.12107112 -0.05500068 -0.07437466  0.03308559 -0.11476447  0.02552954
  0.04840537  0.04309057 -0.06662301 -0.08704199 -0.13247022  0.08448692
 -0.15368968 -0.14547996 -0.24442863  0.01346065]",16.59069,5.0143976,798,NN,6.682108597449809
