review_id,performances,story,sense,designer,world,text,something,roles,place,act,words,man,costumes,moment,actor,look,life,action,moments,times,dress,work,costume,point,use,death,night,part,theater,comedy,productions,company,lovers,opening,end,direction,hand,years,space,lines,bit,king,line,music,role,woman,staging,men,design,head,dream,choice,language,plot,sound,way,nothing,women,people,turn,theatre,scenes,portrayal,effect,fight,voice,rest,lady,power,speech,dance,presence,side,case,members,contrast,style,experience,year,version,midsummer,season,piece,help,others,nights,course,fact,beginning,energy,interpretation,result,nature,everyone,fun,humor,change,show,evening,heart,i,players,attention,wall,floor,mind,court,casting,lights,father,tone,center,sets,hands,order,tragedy,love,face,half,ghost,self,level,character,hes,air,changes,program,focus,lack,parts,audiences,relationship,day,name,fall,eyes,word,murder,things,bottom,performance,example,house,period,start,century,idea,dresses,thing,run,duke,hair,prince,sort,problem,title,elements,friend,notes,onstage,group,anything,pants,choices,concept,body,theme,forest,battle,time,approach,david,suit,everything,brother,balcony,passion,mechanicals,drama,job,note,appearance,directors,state,color,backdrop,gender,friends,match,michael,boy,fairies,history,festival,thought,wife,touch,effects,sir,thats,matter,emotion,t,delivery,cannot,blood,school,couple,walls,move,street,characters,songs,lot,madness,boots,number,age,dialogue,reason,emotions,highlight,props,shirt,war,front,entrance,laughter,depth,violence,theatres,summer,chemistry,question,dancing,husband,song,wood,eye,area,witches,james,strength,decision,children,desire,magic,loves,park,cast,actors,points,verse,kind,sword,pace,isnt,film,feeling,scene,attempt,quality,mother,hours,star,cross,someone,gold,ability,control,fairy,round,themes,plays,companys,don,era,mood,family,fool,child,wit,confusion,art,son,atmosphere,home,pieces,colors,lord,business,soliloquy,room,wedding,acts,return,girl,marriage,suits,talent,trees,script,curtain,laughs,movement,jacket,hour,form,city,vision,laugh,balance,casts,fit,doors,enters,troupe,richard,timing,revenge,events,band,party,sight,opportunity,affection,addition,sounds,range,adaptation,interest,actions,grief,ones,class,sheer,j,figure,bed,loss,ways,woods,pair,daughter,anger,director,tale,living,box,flowers,chairs,accent,highlights,robert,transformation,ladies,emphasis,series,lover,grace,university,edge,element,anyone,person,paul,impression,none,challenge,background,relief,intermission,hope,soliloquies,sings,meaning,breaks,fear,force,team,set,conflict,darkness,worlds,circle,jokes,member,relationships,score,platform,reading,places,material,society,tension,youth,fashion,globe,joy,step,shines,rendition,returns,ill,news,spot,spirit,future,doubt,cuts,days,gestures,states,minutes,lit,shirts,crowd,levels,clothes,middle,country,nurse,pyramus,exception,view,christopher,reality,wonder,support,table,m,lives,rude,community,combination,stars,intensity,matthew,chorus,attempts,choreography,reactions,castle,performers,ground,sides,screen,identity,shadows,guy,york,confidence,movements,journey,tom,arms,references,melancholy,page,rage,actress,grave,theaters,hat,success,connection,speeches,presentation,den,entertainment,renaissance,skirt,chaos,smith,arts,aspects,break,antics,porter,despair,entrances,image,master,sea,gown,shes,metal,charm,layers,england,credit,clothing,ease,aaron,length,motion,curtains,thisbe,meeting,manner,exits,leather,steps,statement,reflection,scott,co,instance,servant,sex,situation,door,seasons,device,seating,flute,tune,prologue,reminiscent,parents,accompaniment,letter,sisters,plenty,creativity,details,thomas,cause,mix,hint,romance,bare,beauty,player,detail,seat,im,thanks,joke,coat,hit,decisions,interpretations,offstage,kiss,tie,forth,cell,rock,austin,passionate,monologue,culture,stephen,picture,enthusiasm,fate,respect,grey,crew,heads,share,walks,pre,guitar,sake,arden,comedies,images,belch,measure,theyre,location,town,lords,tears,ears,seats,sign,contrasts,ambition,terms,countess,soldiers,breath,upstage,stone,horror,uncle,freedom,yes,jones,piano,issues,ball,palette,conclusion,musicians,orange,trousers,outfits,dignity,feet,fights,tradition,chance,disguise,impact,illyria,stairs,knowledge,sports,vest,chair,audience,budget,silence,couples,advice,truth,movie,ass,sarah,victim,understanding,france,challenges,forces,personality,today,game,transforms,command,jonathan,repertory,shades,spectacle,outfit,princess,storm,food,stockings,moon,families,gravitas,shift,shoes,issue,o,cd,position,purple,clown,fits,iago,advantage,hints,aguecheek,task,opera,sympathy,peace,feelings,effort,rise,fire,duel,purpose,shame,smile,jeans,venue,gowns,distance,bodies,swords,physicality,context,standout,deaths,drop,whats,post,doesn,innocence,results,kevin,daniel,attitude,conspirators,tendency,garb,bar,ceiling,status,plan,soul,gesture,bards,reference,sinister,throne,surprise,interactions,feast,introduction,personalities,henry,mouth,cover,embrace,knees,students,excitement,frederick,garden,sky,array,festivals,delight,height,variety,meets,van,frame,london,hall,youre,tour,drunk,exploration,iii,environment,glasses,actresses,subtlety,stages,backstage,problems,club,explanation,patterns,suicide,type,soundtrack,shorts,bottoms,qualities,clarity,politics,grounds,pacing,poet,determination,snug,treat,assassination,wings,drinking,texas,charge,complexity,memory,scotland,feature,ganymede,sun,nod,versions,bending,sister,villain,voices,streets,lion,jennifer,beat,boys,cousin,skills,student,leader,suffers,gains,dimension,joseph,pop,drum,video,behavior,names,skirts,humanity,execution,aspect,banquet,servants,prop,ticket,mirror,exit,combat,interaction,fathers,absurdity,hate,treatment,shape,façade,plans,building,martin,jealousy,lots,wig,pink,twin,expressions,foot,matt,asides,touches,celebration,signature,gravedigger,centuries,ideas,sequence,stage,comfort,train,inspiration,majority,dancers,rob,tragedies,attraction,fools,winter,guests,epilogue,coats,makeup,frustration,circumstances,march,rick,rule,settings,evidence,mannerisms,witch,motives,authority,bottle,risk,flower,boxes,smoke,intentions,taylor,verona,manage,sleeves,spirits,plain,d,land,companies,weight,dan,minimalist,imagination,extent,duet,wind,dukes,hell,parallels,rome,kings,ado,bear,structure,transitions,athens,efforts,pain,notion,trap,sport,trouble,information,influence,pleasure,whos,values,spell,talents,thoughts,scenery,speed,stories,fabric,favor,response,feud,bill,playhouse,drive,jack,drink,household,phrase,wealth,bard,project,angles,elizabeth,differences,furniture,debut,legs,display,philadelphia,groups,attire,artists,church,masters,danger,orders,masks,potion,law,davies,captain,skill,cape,laurence,taste,discovery,betrayal,shoulders,sneakers,versus,silver,kate,tricks,garments,simplicity,snout,steward,velvet,minute,grasp,wonders,joe,jackets,concepts,struggle,god,friendship,reaction,money,system,roman,strings,corner,browns,youll,soldier,battles,e,adult,paint,jeff,trick,comon,infatuation,brooding,escape,suffering,esque,ben,honor,questions,spite,tender,television,shoulder,murderer,designs,artist,citizens,stephanie,deal,week,combines,crown
 A Decisive Hamlet in a Post-colonial World,0.0,0.11456806467222501,0.0,0.0,0.11672301668527091,0.0,0.0,0.0,0.0,0.12345092755068163,0.12345092755068163,0.0,0.09776625550810945,0.0,0.0,0.12697428829015275,0.12697428829015275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12938691682164008,0.38816075046492027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5803211725239736,0.0,0.08237565278126999,0.08079024665240182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07616555492643484,0.07616555492643484,0.1553768890336696,0.1553768890336696,0.0,0.0,0.0,0.0,0.16172013212535982,0.0,0.16172013212535982,0.0,0.0,0.0,0.0,0.0,0.165033110732428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17561030486703835,0.0,0.0,0.0,0.0,0.0,0.0,0.1793725818271112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18326689514018563,0.0,0.3705330531315935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873028505166576,0.1873028505166576,0.0,0.05809202548025329,0.0,0.0,0.0,0.37875447758720276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19584372070040712,0.0,0.0,0.05493008676258612,0.1980857472896007,0.0,0.0,0.0,0.20037400447375855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4101942465881545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14836848438285707,0.21003022617251693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2151928566231736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22060742030712732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525995454517588,0.0,0.0,0.0,0.0,0.4525995454517588,0.0,0.0,0.2262997727258794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22925932255777443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4645999319134931,0.0,0.0,0.0,0.23229996595674654,0.0,0.0,0.0,0.0,0.12267994064497441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08069056026074477,0.0,0.0,0.23864320904843675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24195618765550492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7361133597415425,0.2453711199138475,0.490742239827695,0.2453711199138475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24889448065331865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24889448065331865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26018997206326255,0.26018997206326255,0.26018997206326255,0.0,0.0,0.0,0.26018997206326255,0.0,0.0,0.0,0.0,0.0,0.0,0.2642259274397345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684142185183789,0.0,0.0,0.03091707688373736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27276679762348405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2820202002171542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28695330309559386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28695330309559386,0.28695330309559386,0.0,0.0,0.0,0.0,0.0,0.29211593354625054,0.0,0.29211593354625054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29211593354625054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29753049723020425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032228496489563,0.0,0.0,0.0,0.3032228496489563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30922304287982344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022692830428621063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3155662859715137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3155662859715137,0.0,0.0,0.0,0.6445883936738489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32229419683692445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32229419683692445,0.0,0.32229419683692445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6445883936738489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32945645871319224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3371130489863395,0.0,0.0,0.0,0.0,0.0,0.3371130489863395,0.0,0.0,0.0,0.0,0.0,0.3371130489863395,0.3371130489863395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3371130489863395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018125249884087855,0.0,0.0,0.3453372954414558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""As You Like It"" Amiable at the Folger",0.0,0.0,0.0,0.0,0.054192829175304345,0.048461948025545556,0.11042631207894946,0.0,0.11356512262092068,0.0,0.0,0.09078295154324448,0.09078295154324448,0.11680255051445569,0.05895234813471377,0.0,0.05895234813471377,0.08909357525291266,0.1190187573445003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060641837948226515,0.06121754028262927,0.0,0.0,0.06298427872063997,0.0,0.04090822998291299,0.06419668343218775,0.0,0.0648137545547533,0.0,0.0,0.0,0.0,0.0,0.0,0.07501951474865882,0.137359858441794,0.0,0.0,0.03714562283483339,0.0,0.0,0.0,0.0,0.07072754261610954,0.0,0.03571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0353625790729876,0.0,0.1442785398169789,0.0,0.0728599085491191,0.14718153870964648,0.0,0.0,0.15016869411640554,0.07508434705820277,0.0,0.0,0.07584769172936588,0.0,0.0766225156971987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07984386601761222,0.0,0.0,0.07984386601761222,0.07984386601761222,0.0,0.0,0.0,0.08153335583112493,0.08153335583112493,0.1647986792512983,0.08239933962564915,0.0,0.08239933962564915,0.02941079802265005,0.1665602545537461,0.0,0.14395004757249374,0.0,0.0,0.0,0.0,0.0,0.4254410065754309,0.0,0.0860166016198342,0.1720332032396684,0.1720332032396684,0.0,0.0,0.0,0.0,0.0,0.11028172057058847,0.08696203773987672,0.08696203773987672,0.0,0.0,0.0,0.0,0.0,0.08792514658274349,0.08792514658274349,0.0,0.0,0.0,0.0,0.0,0.08990711488959005,0.0,0.0,0.0,0.0,0.0,0.0,0.09092744175376044,0.0,0.0,0.09196838267017175,0.0,0.0,0.0,0.0,0.09303078779138789,0.0,0.09303078779138789,0.0,0.09411556097151356,0.0,0.09411556097151356,0.0,0.0,0.0,0.0,0.0,0.0,0.09522366438653586,0.0,0.0,0.0,0.0,0.0,0.0,0.09522366438653586,0.48178061831256114,0.0,0.022961789249727877,0.0,0.0,0.0,0.0,0.09751403358009714,0.0,0.0,0.0,0.0,0.09869856443492568,0.0,0.0,0.0,0.0,0.0,0.0,0.19982193829294692,0.0,0.0,0.0,0.10115259122364047,0.0,0.0,0.0,0.0,0.0,0.10242487371402338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020539811241600325,0.0,0.1050677516227297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1050677516227297,0.0,0.0,0.0,0.0,0.0,0.1050677516227297,0.0,0.0,0.10644182833039526,0.0,0.0,0.0,0.0,0.0,0.2128836566607905,0.0,0.10785355562277517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05772566439654521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018731737203387177,0.0,0.0,0.0,0.11079863277248848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07290635133922443,0.0,0.0,0.0,0.11233680141148442,0.0,0.11233680141148442,0.11233680141148442,0.0,0.0,0.0,0.0,0.0,0.11392230567428632,0.0,0.0,0.11555815173189793,0.11555815173189793,0.0,0.11555815173189793,0.11555815173189793,0.0,0.0,0.0,0.0,0.0,0.0,0.11555815173189793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11899441299115876,0.0,0.0,0.0,0.0,0.0,0.0,0.12080248702937188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12080248702937188,0.12080248702937188,0.0,0.03106693262261062,0.12267632345416243,0.12267632345416243,0.0,0.0,0.12267632345416243,0.0,0.0,0.0,0.0,0.0,0.0,0.12267632345416243,0.0,0.0,0.0,0.0,0.0,0.0,0.12462088716924731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05741742849836937,0.0,0.0,0.3799251824041384,0.0,0.0,0.12664172746804614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12664172746804614,0.0,0.12664172746804614,0.0,0.0,0.0,0.0,0.0,0.1287450735056736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2574901470113472,0.0,0.0,0.0,0.0,0.1287450735056736,0.2574901470113472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13093795010082157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26645663858876567,0.0,0.0,0.13322831929438284,0.13322831929438284,0.13322831929438284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13562525486075916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13562525486075916,0.13562525486075916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13562525486075916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381391594283091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381391594283091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5631281493480617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14356784133706088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010535956984716922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465129184867742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465129184867742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465129184867742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14963659138857205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14963659138857205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14963659138857205,0.0,0.0,0.0,0.14963659138857205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30592385451939275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296192725969637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30592385451939275,0.0,0.0,0.0,0.1565167727436576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3130335454873152,0.0,0.0,0.0,0.0,0.0,0.0,0.1565167727436576,0.0,0.0,0.1565167727436576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033661178356163154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16033517288353302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16033517288353302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644593592199593,0.0,0.1644593592199593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644593592199593,0.0,0.0,0.0,0.0,0.0,0.0,0.1644593592199593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644593592199593,0.0,0.0,0.0,0.1644593592199593,0.0,0.0,0.0,0.1644593592199593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644593592199593,0.1644593592199593,0.1644593592199593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
